day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2026-02-22,-0.5408918455147556,0.3376391833853333,-0.3466840751564325,0.70806090083311,4.0
2026-02-23,-0.4089628703571098,0.5842699003245911,-1.1433857957259166,1.4317406564558501,3.0
2026-02-24,0.5798976794959027,0.9771829971007657,0.881575046429363,0.5659600613027549,5.0
2026-02-25,-0.15808589625044464,1.0536139642535665,-0.43737973812042524,0.5983425751534824,7.0
2026-02-26,-0.1843131290900782,1.0,2.073991416848364,1.0,1.0
2026-02-27,0.1926512766581398,1.2968271905756812,0.8248542834989604,1.0096519177011907,4.0
2026-03-01,-0.40015460810651304,1.0,-1.153763334293515,1.0,1.0
2026-03-02,-0.23327756609860498,0.25745084324967465,0.2253605212146242,1.1503829148342748,4.0
2026-03-03,0.40247374183301377,0.9746070485337133,-0.29418522880590936,0.365991870505245,3.0
2026-03-04,-0.19479799241482007,1.0,-1.1166184762314197,1.0,1.0
2026-03-05,-0.7202291731465051,0.9499780742376797,-0.43237277697590165,0.5141530623798809,2.0
2026-03-07,0.07399686110230995,1.0,-0.505828085803168,1.0,1.0
2026-03-08,0.32968259146743983,1.0,0.01701489848596067,1.0,1.0
2026-03-09,0.7322329339752379,1.0,0.8765455270524216,1.0,1.0
2026-03-10,0.18764616443346616,1.7129590355626343,0.044491729794789575,0.7134115212621452,2.0
2026-03-18,-0.6206249389025664,1.0,-1.3461865499356216,1.0,1.0
2026-03-19,-0.984138751618607,1.0,0.052218078469551614,1.0,1.0
2026-03-20,-0.15416379528435334,1.0,-0.6567957684906109,1.0,1.0
2026-03-27,-1.781255794222706,1.0,-0.20320036755487678,1.0,1.0
2026-03-30,0.7210648690815209,0.37355654610857586,0.988593686748242,1.4935551927255832,2.0
2026-04-01,0.2603751346710379,0.9979428272743971,-0.6041154582621636,0.7439960352072653,2.0
2026-04-02,-0.6507259628309531,0.7997163913394261,-0.12189459494645798,0.9102947729520134,3.0
2026-04-03,-1.4999203674212596,1.0,0.9940735981846304,1.0,1.0
2026-04-05,0.4813186358625541,0.8146264530030677,0.003114366493110046,0.2526992239259444,2.0
2026-04-06,-1.7002652925677442,1.0,1.077519965493747,1.0,1.0
2026-04-07,-0.2683464623404479,1.0,0.024759010813000706,1.0,1.0
2026-04-08,0.8394545827971475,1.0,0.5861381097830717,1.0,1.0
2026-04-10,2.1808847998976684,1.0,-0.3428823302244854,1.0,1.0
2026-04-11,-0.4609501181536266,0.8067497369031931,-0.05367871209433447,0.5975083390755727,3.0
2026-04-13,1.329118714773725,1.0,0.8266454335298553,1.0,1.0
2026-04-14,-0.934636610525151,1.507955377709089,0.5918369419424357,0.804828803979269,3.0
2026-04-15,0.007595837675828415,0.47416496208456727,-0.8640328107040562,0.9533715488935508,2.0
2026-04-16,0.4490531299542391,0.35812540565178175,0.23009878195084954,1.0343901303019114,3.0
2026-04-17,0.36530466070704926,1.0065641551914761,0.9127211444449862,1.4223636289991786,4.0
2026-04-18,0.7712446971066252,0.4931451995593345,0.28992163011328115,0.20070750014081315,2.0
2026-04-19,0.1412029555871799,0.7957367523172582,-0.48256429289409464,0.22576014403000425,2.0
2026-04-20,0.3027503210084215,1.1115474934540692,0.1924717568769289,0.6885529831889533,5.0
2026-04-21,0.13477741454901185,0.7980786369244336,0.3669822960126174,0.3175710201794903,3.0
2026-04-22,0.21744726847319398,0.20729283537687615,0.6087379934949,0.5167268202137031,2.0
2026-04-23,-0.3550147667582041,0.8352930235049246,-0.9491034578234236,1.1827459385679577,4.0
2026-04-24,-0.23275166092298624,0.6370670351802259,-0.11125680566940732,0.546942484200433,6.0
2026-04-25,1.0006279888341911,1.2114988205860417,0.9040536327316391,0.2645639767823083,4.0
2026-04-26,2.8685099384636654,1.0,0.7103894588544224,1.0,1.0
2026-04-27,0.5902362125603724,0.2802146256632202,-0.431112384670701,0.8865531534162847,3.0
2026-04-28,-0.054003720530111377,1.217896846312355,0.9922706287087537,0.8241707591914269,2.0
2026-04-29,0.2522621200474061,0.7763072467700681,0.2655377830566,0.8493092756753287,7.0
2026-04-30,0.2163148572706121,0.6785594587225502,0.27100595211282835,0.9147466625339549,3.0
2026-05-01,0.417049851996626,1.438357165592271,0.4881778428086362,1.3639330096182076,5.0
2026-05-02,-0.6452039048506364,1.0,0.7348911318919069,1.0,1.0
2026-05-04,-0.5451290960880665,0.6077920718147338,-1.225685575977363,1.2259604158057908,3.0
2026-05-05,-0.49640477986434844,1.0,-0.9283122724284749,1.0,1.0
2026-05-06,-0.19983768106733643,0.3387556016507998,0.014066797188524618,0.6349933574937661,4.0
2026-05-07,-0.4839868817493684,1.0,-1.3233166777245038,1.0,1.0
2026-05-08,-0.14644097204976358,0.9020590835415936,-0.10952450686326914,1.764482251283643,6.0
2026-05-11,-1.513653563122338,0.11320112043768671,0.3107869814063591,2.2644340286083824,2.0
2026-05-12,0.08526311400032437,1.0,0.1514631814536945,1.0,1.0
2026-05-17,0.09900264156696288,1.0,-0.5783462101532552,1.0,1.0
2026-05-18,0.0,1.0,0.0,1.0,1.0
2026-05-19,-0.18431312909007827,1.0,0.35173847657831314,1.0,1.0
2026-05-20,0.23265690320879898,0.4279749318396232,-0.23776078313974808,0.590114501505497,2.0
2026-05-21,1.6947469724203275,1.0,0.2003099586882813,1.0,1.0
2026-05-23,-0.6452039048506364,1.0,0.5489498542558633,1.0,1.0
2026-05-24,0.5912975569524804,1.0,-0.8727464757755522,1.0,1.0
2026-05-25,0.4664968950788635,1.0,-0.6596684503784206,1.0,1.0
2026-05-26,0.6905611944961731,1.578953865633836,0.5942231316470818,0.4854330137189941,4.0
2026-05-27,0.010923602726189158,1.0,0.11311124760290645,1.0,1.0
2026-05-28,0.23809523809523808,1.0,0.3153061224489796,1.0,1.0
2026-05-29,-0.4220119983426235,0.2497815350834834,-0.6089992840966267,0.3863230726018321,2.0
2026-05-30,-0.4290067404921847,0.9635648501447867,0.05850378221658098,0.6043228347381122,4.0
2026-06-02,0.18368948436512889,1.0,-0.24670445133964658,1.0,1.0
